id,cik,filing,docs_link,filing_desc,effective,file_num,file_num_raw,filing_date,update_ts
244085,0001379744,15-15D,/Archives/edgar/data/1379744/000127727707000002/0001277277-07-000002-index.htm,"Suspension of duty to report [Section 13 and 15(d)]
Acc-no: 0001277277-07-000002 (34 Act)  Size: 9 KB            ",2007-01-04,333-130795-38,"333-130795-38
07506284         ",NULL,"2021-05-23 01:45:21"
295085,0001561726,10-D,/Archives/edgar/data/1561726/000105640420009645/0001056404-20-009645-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001056404-20-009645 (34 Act)  Size: 2 MB            ",2020-08-31,333-172366-05,"333-172366-05
201151249         ",NULL,"2021-05-23 02:03:51"
337732,0001687605,8-K,/Archives/edgar/data/1687605/000153949716004120/0001539497-16-004120-index.htm,"Current report, items 1.01 and 9.01

Acc-no: 0001539497-16-004120 (34 Act)  Size: 12 MB            ",2016-11-29,333-207132-08,"333-207132-08
162022466         ",NULL,"2021-05-23 02:15:33"
250170,0001386636,10-D,/Archives/edgar/data/1386636/000095015209002913/0000950152-09-002913-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0000950152-09-002913 (34 Act)  Size: 189 KB            ",2009-03-20,333-133770-04,"333-133770-04
09695621         ",NULL,"2021-05-23 01:47:46"
235728,0001366563,10-D,/Archives/edgar/data/1366563/000101996506000446/0001019965-06-000446-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001019965-06-000446 (34 Act)  Size: 459 KB            ",2006-12-11,333-131465-04,"333-131465-04
061268472         ",NULL,"2021-05-23 01:40:33"
110446,0001114926,EFFECT,/Archives/edgar/data/1114926/999999999515000785/9999999995-15-000785-index.htm,"Notice of Effectiveness
Acc-no: 9999999995-15-000785 (33 Act)  Size: 1 KB            ","2015-04-03 16:00:00",333-202655,"333-202655
15752413         ",NULL,"2021-05-23 00:36:11"
319829,0001634976,10-D/A,/Archives/edgar/data/1634976/000102024219000032/0001020242-19-000032-index.htm,"[Amend]
 Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001020242-19-000032 (34 Act)  Size: 1 MB            ",2019-02-07,333-193376-17,"333-193376-17
19574672         ",NULL,"2021-05-23 02:10:32"
89131,0001061198,FWP,/Archives/edgar/data/1061198/000110465913048297/0001104659-13-048297-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0001104659-13-048297 (34 Act)  Size: 28 KB            ",2013-06-11,333-187623-01,"333-187623-01
13905705         ",NULL,"2021-05-23 00:27:51"
105764,0001102776,8-K,/Archives/edgar/data/1102776/000107178701500582/0001071787-01-500582-index.htm,"Current report, item 1

Acc-no: 0001071787-01-500582 Size: 20 KB            ",2001-12-04,033-63714-B5,"033-63714-B5
1805942         ",NULL,"2021-05-23 00:34:15"
129847,0001163321,10-D,/Archives/edgar/data/1163321/000119312516504524/0001193125-16-504524-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001193125-16-504524 (34 Act)  Size: 399 KB            ",2016-03-15,333-75276,"333-75276
161505812         ",NULL,"2021-05-23 00:45:54"
223344,0001350998,10-D,/Archives/edgar/data/1350998/000105640406001731/0001056404-06-001731-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001056404-06-001731 (34 Act)  Size: 112 KB            ",2006-04-07,333-127031-16,"333-127031-16
06747641         ",NULL,"2021-05-23 01:34:21"
140551,0001177974,8-K,/Archives/edgar/data/1177974/000090514804000056/0000905148-04-000056-index.htm,"Current report, items 5 and 7

Acc-no: 0000905148-04-000056 Size: 55 KB            ",2004-01-09,333-106332-02,"333-106332-02
04518964         ",NULL,"2021-05-23 00:49:38"
298063,0001569455,10-K,/Archives/edgar/data/1569455/000105640414000339/0001056404-14-000339-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]
Acc-no: 0001056404-14-000339 (34 Act)  Size: 157 KB            ",2014-03-28,333-165147-06,"333-165147-06
14725285         ",NULL,"2021-05-23 02:05:05"
62939,0001003509,424B5,/Archives/edgar/data/1003509/000095012310038890/0000950123-10-038890-index.htm,"Prospectus [Rule 424(b)(5)]
Acc-no: 0000950123-10-038890 (33 Act)  Size: 1 MB            ",2010-04-27,333-155765-03,"333-155765-03
10774173         ",NULL,"2021-05-23 00:17:06"
18072,0000829281,8-K,/Archives/edgar/data/829281/0001019965-99-000179-index.html,"Current report, items 5 and 7

Acc-no: 0001019965-99-000179 Size: 10 KB            ",1999-06-07,001-11661,"001-11661
99641094         ",NULL,"2021-05-23 00:03:55"
296946,0001566140,FWP,/Archives/edgar/data/1566140/000153949713000149/0001539497-13-000149-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0001539497-13-000149 (34 Act)  Size: 28 MB            ",2013-02-19,333-184376-02,"333-184376-02
13624401         ",NULL,"2021-05-23 02:04:43"
210541,0001333217,8-K,/Archives/edgar/data/1333217/000105640405003471/0001056404-05-003471-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0001056404-05-003471 (34 Act)  Size: 109 KB            ",2005-10-05,333-120916-16,"333-120916-16
051124000         ",NULL,"2021-05-23 01:25:26"
303790,0001584363,10-D,/Archives/edgar/data/1584363/000110465914061640/0001104659-14-061640-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001104659-14-061640 (34 Act)  Size: 1 MB            ",2014-08-18,333-185337-03,"333-185337-03
141048134         ",NULL,"2021-05-23 02:06:36"
113864,0001127884,6-K,/Archives/edgar/data/1127884/000090342306000958/0000903423-06-000958-index.htm,"Report of foreign issuer [Rules 13a-16 and 15d-16]
Acc-no: 0000903423-06-000958 (34 Act)  Size: 633 KB            ",2006-08-16,333-12834,"333-12834
061037010         ",NULL,"2021-05-23 00:39:06"
